1.00000e-03	2.46373e-27	1.00000e-02
2.00000e-03	1.72461e-11	1.00000e-02
3.00000e-03	6.40571e-11	1.00000e-02
4.00000e-03	1.55215e-10	1.00000e-02
5.00000e-03	3.05503e-10	9.99999e-03
6.00000e-03	5.29703e-10	9.99999e-03
7.00000e-03	8.42597e-10	9.99999e-03
8.00000e-03	1.25897e-09	9.99998e-03
9.00000e-03	1.79360e-09	9.99997e-03
1.00000e-02	2.46127e-09	9.99997e-03
1.10000e-02	3.27676e-09	9.99996e-03
1.20000e-02	4.25486e-09	9.99995e-03
1.30000e-02	5.41035e-09	9.99994e-03
1.40000e-02	6.75801e-09	9.99993e-03
1.50000e-02	8.31262e-09	9.99992e-03
1.60000e-02	1.00890e-08	9.99991e-03
1.70000e-02	1.21018e-08	9.99990e-03
1.80000e-02	1.43660e-08	9.99989e-03
1.90000e-02	1.68962e-08	9.99988e-03
2.00000e-02	1.97073e-08	9.99986e-03
2.10000e-02	2.28141e-08	9.99985e-03
2.20000e-02	2.62312e-08	9.99983e-03
2.30000e-02	2.99736e-08	9.99982e-03
2.40000e-02	3.40559e-08	9.99980e-03
2.50000e-02	3.84931e-08	9.99978e-03
2.60000e-02	4.32998e-08	9.99976e-03
2.70000e-02	4.84908e-08	9.99974e-03
2.80000e-02	5.40809e-08	9.99972e-03
2.90000e-02	6.00849e-08	9.99970e-03
3.00000e-02	6.65176e-08	9.99968e-03
3.10000e-02	7.33937e-08	9.99966e-03
3.20000e-02	8.07281e-08	9.99964e-03
3.30000e-02	8.85355e-08	9.99961e-03
3.40000e-02	9.68307e-08	9.99959e-03
3.50000e-02	1.05628e-07	9.99957e-03
3.60000e-02	1.14944e-07	9.99954e-03
3.70000e-02	1.24791e-07	9.99951e-03
3.80000e-02	1.35185e-07	9.99949e-03
3.90000e-02	1.46141e-07	9.99946e-03
4.00000e-02	1.57673e-07	9.99943e-03
4.10000e-02	1.69797e-07	9.99940e-03
4.20000e-02	1.82526e-07	9.99937e-03
4.30000e-02	1.95877e-07	9.99934e-03
4.40000e-02	2.09863e-07	9.99931e-03
4.50000e-02	2.24499e-07	9.99928e-03
4.60000e-02	2.39801e-07	9.99924e-03
4.70000e-02	2.55782e-07	9.99921e-03
4.80000e-02	2.72458e-07	9.99918e-03
4.90000e-02	2.89844e-07	9.99914e-03
5.00000e-02	3.07954e-07	9.99910e-03
5.10000e-02	3.26803e-07	9.99907e-03
5.20000e-02	3.46405e-07	9.99903e-03
5.30000e-02	3.66777e-07	9.99899e-03
5.40000e-02	3.87931e-07	9.99895e-03
5.50000e-02	4.09884e-07	9.99891e-03
5.60000e-02	4.32650e-07	9.99887e-03
5.70000e-02	4.56243e-07	9.99883e-03
5.80000e-02	4.80679e-07	9.99879e-03
5.90000e-02	5.05972e-07	9.99875e-03
6.00000e-02	5.32138e-07	9.99871e-03
6.10000e-02	5.59190e-07	9.99866e-03
6.20000e-02	5.87143e-07	9.99862e-03
6.30000e-02	6.16013e-07	9.99857e-03
6.40000e-02	6.45814e-07	9.99853e-03
6.50000e-02	6.76561e-07	9.99848e-03
6.60000e-02	7.08268e-07	9.99843e-03
6.70000e-02	7.40951e-07	9.99838e-03
6.80000e-02	7.74625e-07	9.99833e-03
6.90000e-02	8.09303e-07	9.99828e-03
7.00000e-02	8.45001e-07	9.99823e-03
7.10000e-02	8.81733e-07	9.99818e-03
7.20000e-02	9.19515e-07	9.99813e-03
7.30000e-02	9.58361e-07	9.99808e-03
7.40000e-02	9.98285e-07	9.99803e-03
7.50000e-02	1.03930e-06	9.99797e-03
7.60000e-02	1.08143e-06	9.99792e-03
7.70000e-02	1.12468e-06	9.99786e-03
7.80000e-02	1.16907e-06	9.99780e-03
7.90000e-02	1.21461e-06	9.99775e-03
8.00000e-02	1.26132e-06	9.99769e-03
8.10000e-02	1.30921e-06	9.99763e-03
8.20000e-02	1.35829e-06	9.99757e-03
8.30000e-02	1.40859e-06	9.99751e-03
8.40000e-02	1.46012e-06	9.99745e-03
8.50000e-02	1.51288e-06	9.99739e-03
8.60000e-02	1.56691e-06	9.99733e-03
8.70000e-02	1.62220e-06	9.99726e-03
8.80000e-02	1.67878e-06	9.99720e-03
8.90000e-02	1.73666e-06	9.99714e-03
9.00000e-02	1.79586e-06	9.99707e-03
9.10000e-02	1.85638e-06	9.99701e-03
9.20000e-02	1.91825e-06	9.99694e-03
9.30000e-02	1.98148e-06	9.99687e-03
9.40000e-02	2.04608e-06	9.99680e-03
9.50000e-02	2.11207e-06	9.99673e-03
9.60000e-02	2.17947e-06	9.99667e-03
9.70000e-02	2.24828e-06	9.99660e-03
9.80000e-02	2.31853e-06	9.99652e-03
9.90000e-02	2.39023e-06	9.99645e-03
1.00000e-01	2.46338e-06	9.99638e-03
1.01000e-01	2.53802e-06	9.99631e-03
1.02000e-01	2.61415e-06	9.99623e-03
1.03000e-01	2.69178e-06	9.99616e-03
1.04000e-01	2.77094e-06	9.99608e-03
1.05000e-01	2.85163e-06	9.99601e-03
1.06000e-01	2.93388e-06	9.99593e-03
1.07000e-01	3.01769e-06	9.99585e-03
1.08000e-01	3.10308e-06	9.99577e-03
1.09000e-01	3.19007e-06	9.99570e-03
1.10000e-01	3.27867e-06	9.99562e-03
1.11000e-01	3.36889e-06	9.99554e-03
1.12000e-01	3.46075e-06	9.99545e-03
1.13000e-01	3.55427e-06	9.99537e-03
1.14000e-01	3.64946e-06	9.99529e-03
1.15000e-01	3.74633e-06	9.99521e-03
1.16000e-01	3.84490e-06	9.99512e-03
1.17000e-01	3.94518e-06	9.99504e-03
1.18000e-01	4.04719e-06	9.99495e-03
1.19000e-01	4.15095e-06	9.99487e-03
1.20000e-01	4.25646e-06	9.99478e-03
1.21000e-01	4.36375e-06	9.99469e-03
1.22000e-01	4.47282e-06	9.99460e-03
1.23000e-01	4.58369e-06	9.99451e-03
1.24000e-01	4.69639e-06	9.99442e-03
1.25000e-01	4.81091e-06	9.99433e-03
1.26000e-01	4.92728e-06	9.99424e-03
1.27000e-01	5.04551e-06	9.99415e-03
1.28000e-01	5.16562e-06	9.99406e-03
1.29000e-01	5.28762e-06	9.99396e-03
1.30000e-01	5.41152e-06	9.99387e-03
1.31000e-01	5.53735e-06	9.99377e-03
