2.47070e+01	2.19904e-01	   nan
2.34574e+01	2.49665e-01	   nan
2.28791e+01	2.64923e-01	   nan
1.89525e+01	3.96779e-01	   nan
1.73732e+01	4.64044e-01	   nan
1.58486e+01	5.34968e-01	   nan
1.43733e+01	6.05923e-01	   nan
1.29455e+01	6.71805e-01	   nan
1.24963e+01	6.90924e-01	   nan
1.11365e+01	7.40435e-01	   nan
9.83890e+00	7.70177e-01	   nan
8.61850e+00	7.75429e-01	   nan
8.24500e+00	7.71525e-01	   nan
5.90450e+00	6.70205e-01	   nan
5.12590e+00	5.98696e-01	   nan
3.89290e+00	3.79907e-01	   nan
4.03780e+00	3.27902e-01	   nan
4.73790e+00	2.99740e-01	   nan
6.11950e+00	3.14247e-01	   nan
6.96210e+00	3.52475e-01	   nan
7.35360e+00	4.26612e-01	   nan
6.96070e+00	4.73495e-01	   nan
6.38380e+00	4.82853e-01	   nan
6.20940e+00	4.79769e-01	   nan
5.76650e+00	4.59095e-01	   nan
