1.00000e-03	3.35158e-29	1.00000e-05
2.00000e-03	2.34610e-13	1.00000e-05
3.00000e-03	8.71410e-13	1.00000e-05
4.00000e-03	2.11149e-12	1.00000e-05
5.00000e-03	4.15595e-12	1.00000e-05
6.00000e-03	7.20589e-12	1.00000e-05
7.00000e-03	1.14624e-11	1.00000e-05
8.00000e-03	1.71265e-11	1.00000e-05
9.00000e-03	2.43995e-11	1.00000e-05
1.00000e-02	3.34822e-11	9.99999e-06
1.10000e-02	4.45759e-11	9.99999e-06
1.20000e-02	5.78817e-11	9.99999e-06
1.30000e-02	7.36006e-11	9.99999e-06
1.40000e-02	9.19337e-11	9.99999e-06
1.50000e-02	1.13082e-10	9.99999e-06
1.60000e-02	1.37247e-10	9.99998e-06
1.70000e-02	1.64629e-10	9.99998e-06
1.80000e-02	1.95430e-10	9.99998e-06
1.90000e-02	2.29851e-10	9.99998e-06
2.00000e-02	2.68092e-10	9.99998e-06
2.10000e-02	3.10356e-10	9.99997e-06
2.20000e-02	3.56842e-10	9.99997e-06
2.30000e-02	4.07752e-10	9.99997e-06
2.40000e-02	4.63288e-10	9.99996e-06
2.50000e-02	5.23649e-10	9.99996e-06
2.60000e-02	5.89039e-10	9.99996e-06
2.70000e-02	6.59656e-10	9.99995e-06
2.80000e-02	7.35703e-10	9.99995e-06
2.90000e-02	8.17381e-10	9.99995e-06
3.00000e-02	9.04890e-10	9.99994e-06
3.10000e-02	9.98432e-10	9.99994e-06
3.20000e-02	1.09821e-09	9.99994e-06
3.30000e-02	1.20442e-09	9.99993e-06
3.40000e-02	1.31727e-09	9.99993e-06
3.50000e-02	1.43695e-09	9.99992e-06
3.60000e-02	1.56367e-09	9.99992e-06
3.70000e-02	1.69763e-09	9.99991e-06
3.80000e-02	1.83904e-09	9.99991e-06
3.90000e-02	1.98808e-09	9.99990e-06
4.00000e-02	2.14497e-09	9.99990e-06
4.10000e-02	2.30990e-09	9.99989e-06
4.20000e-02	2.48307e-09	9.99989e-06
4.30000e-02	2.66469e-09	9.99988e-06
4.40000e-02	2.85496e-09	9.99988e-06
4.50000e-02	3.05408e-09	9.99987e-06
4.60000e-02	3.26224e-09	9.99987e-06
4.70000e-02	3.47966e-09	9.99986e-06
4.80000e-02	3.70652e-09	9.99985e-06
4.90000e-02	3.94304e-09	9.99985e-06
5.00000e-02	4.18941e-09	9.99984e-06
5.10000e-02	4.44584e-09	9.99984e-06
5.20000e-02	4.71252e-09	9.99983e-06
5.30000e-02	4.98966e-09	9.99982e-06
5.40000e-02	5.27746e-09	9.99982e-06
5.50000e-02	5.57611e-09	9.99981e-06
5.60000e-02	5.88583e-09	9.99980e-06
5.70000e-02	6.20680e-09	9.99979e-06
5.80000e-02	6.53924e-09	9.99979e-06
5.90000e-02	6.88334e-09	9.99978e-06
6.00000e-02	7.23931e-09	9.99977e-06
