1.58000e+02		2.12809e-03		9.69251e-15
1.59000e+02		2.16849e-03		9.68863e-15
1.60000e+02		2.20940e-03		9.68473e-15
1.61000e+02		2.25081e-03		9.68080e-15
1.62000e+02		2.29273e-03		9.67686e-15
1.63000e+02		2.33515e-03		9.67288e-15
1.64000e+02		2.37809e-03		9.66889e-15
1.65000e+02		2.42154e-03		9.66487e-15
1.66000e+02		2.46551e-03		9.66083e-15
1.67000e+02		2.51000e-03		9.65677e-15
1.68000e+02		2.55502e-03		9.65268e-15
1.69000e+02		2.60056e-03		9.64858e-15
1.70000e+02		2.64663e-03		9.64445e-15
1.71000e+02		2.69323e-03		9.64029e-15
1.72000e+02		2.74037e-03		9.63612e-15
1.73000e+02		2.78804e-03		9.63192e-15
1.74000e+02		2.83625e-03		9.62770e-15
1.75000e+02		2.88501e-03		9.62346e-15
1.76000e+02		2.93431e-03		9.61919e-15
1.77000e+02		2.98417e-03		9.61490e-15
1.78000e+02		3.03457e-03		9.61059e-15
1.79000e+02		3.08552e-03		9.60626e-15
1.80000e+02		3.13704e-03		9.60191e-15
1.81000e+02		3.18911e-03		9.59753e-15
1.82000e+02		3.24175e-03		9.59313e-15
1.83000e+02		3.29495e-03		9.58871e-15
1.84000e+02		3.34871e-03		9.58427e-15
1.85000e+02		3.40305e-03		9.57981e-15
1.86000e+02		3.45796e-03		9.57532e-15
1.87000e+02		3.51345e-03		9.57081e-15
1.88000e+02		3.56951e-03		9.56628e-15
1.89000e+02		3.62616e-03		9.56173e-15
1.90000e+02		3.68339e-03		9.55715e-15
1.91000e+02		3.74120e-03		9.55256e-15
1.92000e+02		3.79961e-03		9.54794e-15
1.93000e+02		3.85861e-03		9.54330e-15
1.94000e+02		3.91820e-03		9.53864e-15
1.95000e+02		3.97839e-03		9.53396e-15
1.96000e+02		4.03918e-03		9.52926e-15
1.97000e+02		4.10057e-03		9.52453e-15
1.98000e+02		4.16256e-03		9.51978e-15
1.99000e+02		4.22517e-03		9.51501e-15
2.00000e+02		4.28838e-03		9.51023e-15
2.01000e+02		4.35221e-03		9.50541e-15
2.02000e+02		4.41665e-03		9.50058e-15
2.03000e+02		4.48171e-03		9.49573e-15
2.04000e+02		4.54739e-03		9.49085e-15
2.05000e+02		4.61369e-03		9.48596e-15
2.06000e+02		4.68062e-03		9.48104e-15
2.07000e+02		4.74818e-03		9.47610e-15
2.08000e+02		4.81637e-03		9.47114e-15
2.09000e+02		4.88519e-03		9.46616e-15
2.10000e+02		4.95464e-03		9.46116e-15
2.11000e+02		5.02474e-03		9.45614e-15
2.12000e+02		5.09548e-03		9.45109e-15
2.13000e+02		5.16686e-03		9.44603e-15
2.14000e+02		5.23888e-03		9.44095e-15
2.15000e+02		5.31156e-03		9.43584e-15
2.16000e+02		5.38489e-03		9.43071e-15
2.17000e+02		5.45887e-03		9.42557e-15
2.18000e+02		5.53350e-03		9.42040e-15
2.19000e+02		5.60880e-03		9.41521e-15
2.20000e+02		5.68475e-03		9.41000e-15
2.21000e+02		5.76137e-03		9.40477e-15
2.22000e+02		5.83865e-03		9.39952e-15
2.23000e+02		5.91661e-03		9.39425e-15
2.24000e+02		5.99523e-03		9.38896e-15
2.25000e+02		6.07453e-03		9.38365e-15
2.26000e+02		6.15450e-03		9.37832e-15
2.27000e+02		6.23515e-03		9.37297e-15
2.28000e+02		6.31648e-03		9.36760e-15
2.29000e+02		6.39849e-03		9.36221e-15
2.30000e+02		6.48119e-03		9.35680e-15
2.31000e+02		6.56458e-03		9.35137e-15
2.32000e+02		6.64866e-03		9.34591e-15
2.33000e+02		6.73343e-03		9.34044e-15
2.34000e+02		6.81889e-03		9.33495e-15
2.35000e+02		6.90505e-03		9.32944e-15
2.36000e+02		6.99191e-03		9.32391e-15
2.37000e+02		7.07948e-03		9.31836e-15
2.38000e+02		7.16774e-03		9.31279e-15
2.39000e+02		7.25672e-03		9.30720e-15
2.40000e+02		7.34640e-03		9.30159e-15
2.41000e+02		7.43679e-03		9.29596e-15
2.42000e+02		7.52790e-03		9.29031e-15
2.43000e+02		7.61972e-03		9.28464e-15
2.44000e+02		7.71226e-03		9.27896e-15
2.45000e+02		7.80552e-03		9.27325e-15
2.46000e+02		7.89951e-03		9.26752e-15
2.47000e+02		7.99421e-03		9.26178e-15
2.48000e+02		8.08965e-03		9.25601e-15
2.49000e+02		8.18582e-03		9.25023e-15
2.50000e+02		8.28271e-03		9.24443e-15
2.51000e+02		8.38034e-03		9.23860e-15
2.52000e+02		8.47871e-03		9.23276e-15
2.53000e+02		8.57782e-03		9.22690e-15
2.54000e+02		8.67766e-03		9.22102e-15
2.55000e+02		8.77825e-03		9.21512e-15
2.56000e+02		8.87958e-03		9.20921e-15
2.57000e+02		8.98166e-03		9.20327e-15
2.58000e+02		9.08449e-03		9.19732e-15
2.59000e+02		9.18807e-03		9.19135e-15
2.60000e+02		9.29241e-03		9.18535e-15
2.61000e+02		9.39750e-03		9.17934e-15
2.62000e+02		9.50335e-03		9.17331e-15
2.63000e+02		9.60996e-03		9.16727e-15
2.64000e+02		9.71733e-03		9.16120e-15
2.65000e+02		9.82547e-03		9.15512e-15
2.66000e+02		9.93437e-03		9.14902e-15
2.67000e+02		1.00440e-02		9.14290e-15
2.68000e+02		1.01545e-02		9.13676e-15
2.69000e+02		1.02657e-02		9.13060e-15
2.70000e+02		1.03777e-02		9.12442e-15
2.71000e+02		1.04904e-02		9.11823e-15
2.72000e+02		1.06040e-02		9.11202e-15
2.73000e+02		1.07183e-02		9.10579e-15
2.74000e+02		1.08334e-02		9.09954e-15
2.75000e+02		1.09493e-02		9.09328e-15
2.76000e+02		1.10660e-02		9.08700e-15
2.77000e+02		1.11835e-02		9.08070e-15
2.78000e+02		1.13017e-02		9.07438e-15
2.79000e+02		1.14208e-02		9.06804e-15
2.80000e+02		1.15406e-02		9.06169e-15
2.81000e+02		1.16613e-02		9.05532e-15
2.82000e+02		1.17827e-02		9.04893e-15
2.83000e+02		1.19050e-02		9.04252e-15
2.84000e+02		1.20280e-02		9.03610e-15
2.85000e+02		1.21519e-02		9.02966e-15
2.86000e+02		1.22766e-02		9.02320e-15
2.87000e+02		1.24020e-02		9.01672e-15
2.88000e+02		1.25283e-02		9.01023e-15
2.89000e+02		1.26554e-02		9.00372e-15
2.90000e+02		1.27833e-02		8.99720e-15
2.91000e+02		1.29120e-02		8.99065e-15
2.92000e+02		1.30416e-02		8.98409e-15
2.93000e+02		1.31720e-02		8.97751e-15
2.94000e+02		1.33032e-02		8.97092e-15
2.95000e+02		1.34352e-02		8.96431e-15
2.96000e+02		1.35680e-02		8.95768e-15
2.97000e+02		1.37017e-02		8.95104e-15
2.98000e+02		1.38362e-02		8.94437e-15
2.99000e+02		1.39715e-02		8.93770e-15
3.00000e+02		1.41077e-02		8.93100e-15
3.01000e+02		1.42447e-02		8.92429e-15
3.02000e+02		1.43825e-02		8.91756e-15
3.03000e+02		1.45212e-02		8.91082e-15
3.04000e+02		1.46607e-02		8.90406e-15
3.05000e+02		1.48010e-02		8.89728e-15
3.06000e+02		1.49422e-02		8.89049e-15
3.07000e+02		1.50843e-02		8.88368e-15
3.08000e+02		1.52272e-02		8.87686e-15
3.09000e+02		1.53709e-02		8.87002e-15
3.10000e+02		1.55155e-02		8.86316e-15
3.11000e+02		1.56610e-02		8.85629e-15
3.12000e+02		1.58073e-02		8.84940e-15
3.13000e+02		1.59544e-02		8.84249e-15
3.14000e+02		1.61025e-02		8.83557e-15
3.15000e+02		1.62513e-02		8.82864e-15
3.16000e+02		1.64011e-02		8.82169e-15
3.17000e+02		1.65517e-02		8.81472e-15
3.18000e+02		1.67031e-02		8.80774e-15
3.19000e+02		1.68555e-02		8.80074e-15
3.20000e+02		1.70087e-02		8.79372e-15
3.21000e+02		1.71628e-02		8.78669e-15
3.22000e+02		1.73177e-02		8.77965e-15
3.23000e+02		1.74735e-02		8.77259e-15
3.24000e+02		1.76302e-02		8.76552e-15
3.25000e+02		1.77878e-02		8.75843e-15
3.26000e+02		1.79462e-02		8.75132e-15
3.27000e+02		1.81056e-02		8.74420e-15
3.28000e+02		1.82658e-02		8.73706e-15
3.29000e+02		1.84268e-02		8.72991e-15
3.30000e+02		1.85888e-02		8.72275e-15
3.31000e+02		1.87517e-02		8.71557e-15
3.32000e+02		1.89154e-02		8.70837e-15
3.33000e+02		1.90801e-02		8.70116e-15
3.34000e+02		1.92456e-02		8.69394e-15
3.35000e+02		1.94120e-02		8.68670e-15
3.36000e+02		1.95793e-02		8.67945e-15
3.37000e+02		1.97475e-02		8.67218e-15
3.38000e+02		1.99166e-02		8.66490e-15
3.39000e+02		2.00866e-02		8.65760e-15
3.40000e+02		2.02575e-02		8.65029e-15
3.41000e+02		2.04293e-02		8.64297e-15
3.42000e+02		2.06020e-02		8.63563e-15
3.43000e+02		2.07756e-02		8.62827e-15
3.44000e+02		2.09502e-02		8.62091e-15
3.45000e+02		2.11256e-02		8.61352e-15
3.46000e+02		2.13019e-02		8.60613e-15
3.47000e+02		2.14791e-02		8.59872e-15
3.48000e+02		2.16573e-02		8.59130e-15
3.49000e+02		2.18364e-02		8.58386e-15
3.50000e+02		2.20163e-02		8.57641e-15
3.51000e+02		2.21972e-02		8.56894e-15
3.52000e+02		2.23790e-02		8.56147e-15
3.53000e+02		2.25617e-02		8.55397e-15
3.54000e+02		2.27454e-02		8.54647e-15
3.55000e+02		2.29299e-02		8.53895e-15
3.56000e+02		2.31154e-02		8.53142e-15
3.57000e+02		2.33018e-02		8.52387e-15
3.58000e+02		2.34892e-02		8.51631e-15
3.59000e+02		2.36774e-02		8.50874e-15
3.60000e+02		2.38666e-02		8.50116e-15
3.61000e+02		2.40567e-02		8.49356e-15
3.62000e+02		2.42478e-02		8.48595e-15
3.63000e+02		2.44397e-02		8.47832e-15
3.64000e+02		2.46326e-02		8.47069e-15
3.65000e+02		2.48265e-02		8.46304e-15
3.66000e+02		2.50213e-02		8.45537e-15
3.67000e+02		2.52170e-02		8.44770e-15
3.68000e+02		2.54136e-02		8.44001e-15
3.69000e+02		2.56112e-02		8.43231e-15
3.70000e+02		2.58097e-02		8.42459e-15
3.71000e+02		2.60092e-02		8.41687e-15
3.72000e+02		2.62096e-02		8.40913e-15
3.73000e+02		2.64109e-02		8.40138e-15
3.74000e+02		2.66132e-02		8.39361e-15
3.75000e+02		2.68165e-02		8.38584e-15
3.76000e+02		2.70206e-02		8.37805e-15
3.77000e+02		2.72258e-02		8.37025e-15
3.78000e+02		2.74318e-02		8.36244e-15
3.79000e+02		2.76389e-02		8.35461e-15
3.80000e+02		2.78468e-02		8.34678e-15
3.81000e+02		2.80558e-02		8.33893e-15
3.82000e+02		2.82657e-02		8.33107e-15
3.83000e+02		2.84765e-02		8.32320e-15
3.84000e+02		2.86883e-02		8.31531e-15
3.85000e+02		2.89010e-02		8.30742e-15
3.86000e+02		2.91148e-02		8.29951e-15
3.87000e+02		2.93294e-02		8.29159e-15
3.88000e+02		2.95450e-02		8.28366e-15
3.89000e+02		2.97616e-02		8.27572e-15
3.90000e+02		2.99792e-02		8.26777e-15
3.91000e+02		3.01977e-02		8.25980e-15
3.92000e+02		3.04171e-02		8.25183e-15
3.93000e+02		3.06376e-02		8.24384e-15
3.94000e+02		3.08590e-02		8.23584e-15
3.95000e+02		3.10813e-02		8.22783e-15
3.96000e+02		3.13047e-02		8.21981e-15
3.97000e+02		3.15290e-02		8.21178e-15
3.98000e+02		3.17543e-02		8.20374e-15
3.99000e+02		3.19805e-02		8.19568e-15
4.00000e+02		3.22077e-02		8.18762e-15
4.01000e+02		3.24359e-02		8.17954e-15
4.02000e+02		3.26650e-02		8.17146e-15
4.03000e+02		3.28952e-02		8.16336e-15
4.04000e+02		3.31263e-02		8.15525e-15
4.05000e+02		3.33584e-02		8.14714e-15
4.06000e+02		3.35914e-02		8.13901e-15
4.07000e+02		3.38255e-02		8.13087e-15
4.08000e+02		3.40605e-02		8.12272e-15
4.09000e+02		3.42965e-02		8.11456e-15
4.10000e+02		3.45334e-02		8.10639e-15
4.11000e+02		3.47714e-02		8.09821e-15
4.12000e+02		3.50103e-02		8.09002e-15
4.13000e+02		3.52502e-02		8.08182e-15
4.14000e+02		3.54911e-02		8.07361e-15
4.15000e+02		3.57330e-02		8.06539e-15
4.16000e+02		3.59759e-02		8.05716e-15
4.17000e+02		3.62197e-02		8.04892e-15
4.18000e+02		3.64645e-02		8.04068e-15
4.19000e+02		3.67104e-02		8.03242e-15
4.20000e+02		3.69572e-02		8.02415e-15
4.21000e+02		3.72050e-02		8.01587e-15
4.22000e+02		3.74537e-02		8.00758e-15
4.23000e+02		3.77035e-02		7.99928e-15
4.24000e+02		3.79543e-02		7.99098e-15
4.25000e+02		3.82060e-02		7.98266e-15
4.26000e+02		3.84588e-02		7.97434e-15
4.27000e+02		3.87125e-02		7.96600e-15
4.28000e+02		3.89673e-02		7.95766e-15
4.29000e+02		3.92230e-02		7.94930e-15
4.30000e+02		3.94797e-02		7.94094e-15
4.31000e+02		3.97374e-02		7.93257e-15
4.32000e+02		3.99961e-02		7.92419e-15
4.33000e+02		4.02558e-02		7.91580e-15
4.34000e+02		4.05165e-02		7.90740e-15
4.35000e+02		4.07782e-02		7.89900e-15
4.36000e+02		4.10409e-02		7.89058e-15
4.37000e+02		4.13046e-02		7.88216e-15
4.38000e+02		4.15693e-02		7.87372e-15
4.39000e+02		4.18350e-02		7.86528e-15
4.40000e+02		4.21017e-02		7.85683e-15
4.41000e+02		4.23694e-02		7.84837e-15
4.42000e+02		4.26381e-02		7.83991e-15
4.43000e+02		4.29078e-02		7.83143e-15
4.44000e+02		4.31785e-02		7.82295e-15
4.45000e+02		4.34502e-02		7.81446e-15
4.46000e+02		4.37229e-02		7.80596e-15
4.47000e+02		4.39966e-02		7.79745e-15
4.48000e+02		4.42713e-02		7.78893e-15
4.49000e+02		4.45470e-02		7.78041e-15
4.50000e+02		4.48237e-02		7.77188e-15
4.51000e+02		4.51015e-02		7.76334e-15
4.52000e+02		4.53802e-02		7.75479e-15
4.53000e+02		4.56599e-02		7.74624e-15
4.54000e+02		4.59407e-02		7.73767e-15
4.55000e+02		4.62224e-02		7.72910e-15
4.56000e+02		4.65052e-02		7.72053e-15
4.57000e+02		4.67889e-02		7.71194e-15
4.58000e+02		4.70737e-02		7.70335e-15
4.59000e+02		4.73595e-02		7.69475e-15
4.60000e+02		4.76463e-02		7.68614e-15
4.61000e+02		4.79341e-02		7.67752e-15
4.62000e+02		4.82229e-02		7.66890e-15
4.63000e+02		4.85127e-02		7.66027e-15
4.64000e+02		4.88036e-02		7.65163e-15
4.65000e+02		4.90954e-02		7.64299e-15
4.66000e+02		4.93883e-02		7.63434e-15
4.67000e+02		4.96821e-02		7.62568e-15
4.68000e+02		4.99770e-02		7.61702e-15
4.69000e+02		5.02729e-02		7.60835e-15
4.70000e+02		5.05698e-02		7.59967e-15
4.71000e+02		5.08677e-02		7.59098e-15
4.72000e+02		5.11666e-02		7.58229e-15
4.73000e+02		5.14666e-02		7.57359e-15
4.74000e+02		5.17675e-02		7.56489e-15
4.75000e+02		5.20695e-02		7.55618e-15
4.76000e+02		5.23724e-02		7.54746e-15
4.77000e+02		5.26764e-02		7.53874e-15
4.78000e+02		5.29814e-02		7.53001e-15
4.79000e+02		5.32875e-02		7.52127e-15
4.80000e+02		5.35945e-02		7.51253e-15
4.81000e+02		5.39025e-02		7.50378e-15
4.82000e+02		5.42116e-02		7.49502e-15
4.83000e+02		5.45217e-02		7.48626e-15
4.84000e+02		5.48328e-02		7.47750e-15
4.85000e+02		5.51449e-02		7.46872e-15
4.86000e+02		5.54580e-02		7.45994e-15
4.87000e+02		5.57721e-02		7.45116e-15
4.88000e+02		5.60873e-02		7.44237e-15
4.89000e+02		5.64035e-02		7.43357e-15
4.90000e+02		5.67206e-02		7.42477e-15
4.91000e+02		5.70388e-02		7.41597e-15
4.92000e+02		5.73581e-02		7.40715e-15
4.93000e+02		5.76783e-02		7.39833e-15
4.94000e+02		5.79995e-02		7.38951e-15
4.95000e+02		5.83218e-02		7.38068e-15
4.96000e+02		5.86451e-02		7.37185e-15
4.97000e+02		5.89694e-02		7.36301e-15
4.98000e+02		5.92947e-02		7.35416e-15
4.99000e+02		5.96210e-02		7.34531e-15
5.00000e+02		5.99484e-02		7.33646e-15
5.01000e+02		6.02767e-02		7.32760e-15
5.02000e+02		6.06061e-02		7.31873e-15
5.03000e+02		6.09365e-02		7.30986e-15
5.04000e+02		6.12679e-02		7.30099e-15
5.05000e+02		6.16003e-02		7.29211e-15
5.06000e+02		6.19338e-02		7.28322e-15
5.07000e+02		6.22682e-02		7.27434e-15
5.08000e+02		6.26037e-02		7.26544e-15
5.09000e+02		6.29402e-02		7.25654e-15
5.10000e+02		6.32777e-02		7.24764e-15
5.11000e+02		6.36162e-02		7.23873e-15
5.12000e+02		6.39558e-02		7.22982e-15
5.13000e+02		6.42963e-02		7.22091e-15
5.14000e+02		6.46379e-02		7.21198e-15
5.15000e+02		6.49805e-02		7.20306e-15
5.16000e+02		6.53240e-02		7.19413e-15
5.17000e+02		6.56687e-02		7.18520e-15
5.18000e+02		6.60143e-02		7.17626e-15
5.19000e+02		6.63609e-02		7.16732e-15
5.20000e+02		6.67086e-02		7.15837e-15
5.21000e+02		6.70572e-02		7.14943e-15
5.22000e+02		6.74069e-02		7.14047e-15
5.23000e+02		6.77576e-02		7.13152e-15
5.24000e+02		6.81093e-02		7.12256e-15
5.25000e+02		6.84621e-02		7.11359e-15
5.26000e+02		6.88158e-02		7.10462e-15
5.27000e+02		6.91706e-02		7.09565e-15
5.28000e+02		6.95263e-02		7.08668e-15
5.29000e+02		6.98831e-02		7.07770e-15
5.30000e+02		7.02409e-02		7.06872e-15
5.31000e+02		7.05997e-02		7.05973e-15
5.32000e+02		7.09595e-02		7.05074e-15
5.33000e+02		7.13203e-02		7.04175e-15
5.34000e+02		7.16822e-02		7.03275e-15
5.35000e+02		7.20450e-02		7.02376e-15
5.36000e+02		7.24089e-02		7.01475e-15
5.37000e+02		7.27737e-02		7.00575e-15
5.38000e+02		7.31396e-02		6.99674e-15
5.39000e+02		7.35065e-02		6.98773e-15
5.40000e+02		7.38744e-02		6.97872e-15
5.41000e+02		7.42433e-02		6.96970e-15
5.42000e+02		7.46132e-02		6.96068e-15
5.43000e+02		7.49841e-02		6.95166e-15
5.44000e+02		7.53561e-02		6.94263e-15
5.45000e+02		7.57290e-02		6.93361e-15
5.46000e+02		7.61029e-02		6.92458e-15
5.47000e+02		7.64779e-02		6.91554e-15
5.48000e+02		7.68539e-02		6.90651e-15
5.49000e+02		7.72308e-02		6.89747e-15
5.50000e+02		7.76088e-02		6.88843e-15
5.51000e+02		7.79878e-02		6.87939e-15
5.52000e+02		7.83678e-02		6.87034e-15
5.53000e+02		7.87487e-02		6.86130e-15
5.54000e+02		7.91307e-02		6.85225e-15
5.55000e+02		7.95137e-02		6.84320e-15
5.56000e+02		7.98977e-02		6.83414e-15
5.57000e+02		8.02827e-02		6.82509e-15
5.58000e+02		8.06687e-02		6.81603e-15
5.59000e+02		8.10557e-02		6.80697e-15
5.60000e+02		8.14437e-02		6.79791e-15
5.61000e+02		8.18327e-02		6.78885e-15
5.62000e+02		8.22227e-02		6.77978e-15
5.63000e+02		8.26137e-02		6.77071e-15
5.64000e+02		8.30057e-02		6.76165e-15
5.65000e+02		8.33987e-02		6.75258e-15
5.66000e+02		8.37927e-02		6.74350e-15
5.67000e+02		8.41877e-02		6.73443e-15
5.68000e+02		8.45837e-02		6.72536e-15
5.69000e+02		8.49807e-02		6.71628e-15
5.70000e+02		8.53787e-02		6.70720e-15
5.71000e+02		8.57777e-02		6.69812e-15
5.72000e+02		8.61777e-02		6.68904e-15
5.73000e+02		8.65786e-02		6.67996e-15
5.74000e+02		8.69806e-02		6.67088e-15
5.75000e+02		8.73835e-02		6.66180e-15
5.76000e+02		8.77875e-02		6.65271e-15
5.77000e+02		8.81924e-02		6.64363e-15
5.78000e+02		8.85984e-02		6.63454e-15
5.79000e+02		8.90053e-02		6.62545e-15
5.80000e+02		8.94132e-02		6.61636e-15
5.81000e+02		8.98221e-02		6.60728e-15
5.82000e+02		9.02320e-02		6.59818e-15
