1.00000000e-06	0.00000000e+00	1.00000000e-04
1.00000100e+00	4.91332565e-06	1.00000000e-04
2.00000100e+00	5.30637912e-05	9.99994616e-05
3.00000100e+00	1.91618687e-04	9.99975667e-05
4.00000100e+00	4.67742613e-04	9.99941827e-05
5.00000100e+00	9.28594838e-04	9.99892608e-05
6.00000100e+00	1.62132660e-03	9.99827779e-05
7.00000100e+00	2.59307840e-03	9.99747214e-05
8.00000100e+00	3.89097730e-03	9.99650838e-05
9.00000100e+00	5.56213420e-03	9.99538603e-05
1.00000010e+01	7.65364111e-03	9.99410479e-05
1.10000010e+01	1.02125685e-02	9.99266446e-05
1.20000010e+01	1.32859624e-02	9.99106490e-05
1.30000010e+01	1.69208420e-02	9.98930604e-05
1.40000010e+01	2.11641967e-02	9.98738785e-05
1.50000010e+01	2.60629833e-02	9.98531032e-05
1.60000010e+01	3.16641236e-02	9.98307345e-05
1.70000010e+01	3.80145015e-02	9.98067730e-05
1.80000010e+01	4.51609604e-02	9.97812192e-05
1.90000010e+01	5.31503002e-02	9.97540738e-05
2.00000010e+01	6.20292750e-02	9.97253376e-05
2.10000010e+01	7.18445903e-02	9.96950116e-05
2.20000010e+01	8.26428999e-02	9.96630968e-05
2.30000010e+01	9.44708039e-02	9.96295946e-05
2.40000010e+01	1.07374845e-01	9.95945062e-05
2.50000010e+01	1.21401508e-01	9.95578329e-05
2.60000010e+01	1.36597214e-01	9.95195763e-05
2.70000010e+01	1.53008319e-01	9.94797380e-05
2.80000010e+01	1.70681114e-01	9.94383195e-05
2.90000010e+01	1.89661816e-01	9.93953228e-05
3.00000010e+01	2.09996574e-01	9.93507495e-05
3.10000010e+01	2.31731457e-01	9.93046017e-05
3.20000010e+01	2.54912458e-01	9.92568813e-05
3.30000010e+01	2.79585489e-01	9.92075903e-05
3.40000010e+01	3.05796379e-01	9.91567311e-05
3.50000010e+01	3.33590871e-01	9.91043057e-05
3.60000010e+01	3.63014618e-01	9.90503166e-05
3.70000010e+01	3.94113183e-01	9.89947660e-05
3.80000010e+01	4.26932034e-01	9.89376566e-05
3.90000010e+01	4.61516544e-01	9.88789907e-05
4.00000010e+01	4.97911984e-01	9.88187711e-05
4.10000010e+01	5.36163527e-01	9.87570004e-05
4.20000010e+01	5.76316239e-01	9.86936814e-05
4.30000010e+01	6.18415079e-01	9.86288169e-05
4.40000010e+01	6.62504899e-01	9.85624098e-05
4.50000010e+01	7.08630435e-01	9.84944631e-05
4.60000010e+01	7.56836311e-01	9.84249799e-05
4.70000010e+01	8.07167034e-01	9.83539633e-05
4.80000010e+01	8.59666989e-01	9.82814165e-05
4.90000010e+01	9.14380441e-01	9.82073427e-05
5.00000010e+01	9.71351529e-01	9.81317454e-05
5.10000010e+01	1.03062426e+00	9.80546278e-05
5.20000010e+01	1.09224253e+00	9.79759935e-05
5.30000010e+01	1.15625007e+00	9.78958461e-05
5.40000010e+01	1.22269051e+00	9.78141891e-05
5.50000010e+01	1.29160732e+00	9.77310262e-05
5.60000010e+01	1.36304383e+00	9.76463612e-05
5.70000010e+01	1.43704324e+00	9.75601979e-05
5.80000010e+01	1.51364861e+00	9.74725402e-05
5.90000010e+01	1.59290283e+00	9.73833921e-05
6.00000010e+01	1.67484866e+00	9.72927575e-05
6.10000010e+01	1.75952869e+00	9.72006406e-05
6.20000010e+01	1.84698538e+00	9.71070456e-05
6.30000010e+01	1.93726101e+00	9.70119765e-05
6.40000010e+01	2.03039771e+00	9.69154378e-05
6.50000010e+01	2.12643745e+00	9.68174338e-05
6.60000010e+01	2.22542203e+00	9.67179689e-05
6.70000010e+01	2.32739309e+00	9.66170476e-05
6.80000010e+01	2.43239209e+00	9.65146744e-05
6.90000010e+01	2.54046034e+00	9.64108540e-05
7.00000010e+01	2.65163896e+00	9.63055910e-05
7.10000010e+01	2.76596889e+00	9.61988902e-05
7.20000010e+01	2.88349090e+00	9.60907563e-05
7.30000010e+01	3.00424557e+00	9.59811942e-05
7.40000010e+01	3.12827333e+00	9.58702089e-05
7.50000010e+01	3.25561437e+00	9.57578053e-05
7.60000010e+01	3.38630875e+00	9.56439885e-05
7.70000010e+01	3.52039629e+00	9.55287636e-05
7.80000010e+01	3.65791665e+00	9.54121358e-05
7.90000010e+01	3.79890929e+00	9.52941102e-05
8.00000010e+01	3.94341346e+00	9.51746922e-05
8.10000010e+01	4.09146824e+00	9.50538872e-05
8.20000010e+01	4.24311247e+00	9.49317004e-05
8.30000010e+01	4.39838482e+00	9.48081375e-05
8.40000010e+01	4.55732374e+00	9.46832039e-05
8.50000010e+01	4.71996748e+00	9.45569052e-05
8.60000010e+01	4.88635407e+00	9.44292470e-05
8.70000010e+01	5.05652133e+00	9.43002351e-05
8.80000010e+01	5.23050688e+00	9.41698751e-05
8.90000010e+01	5.40834811e+00	9.40381729e-05
9.00000010e+01	5.59008221e+00	9.39051344e-05
9.10000010e+01	5.77574612e+00	9.37707655e-05
9.20000010e+01	5.96537658e+00	9.36350720e-05
9.30000010e+01	6.15901010e+00	9.34980602e-05
9.40000010e+01	6.35668298e+00	9.33597360e-05
9.50000010e+01	6.55843126e+00	9.32201056e-05
9.60000010e+01	6.76429078e+00	9.30791751e-05
9.70000010e+01	6.97429713e+00	9.29369509e-05
9.80000010e+01	7.18848567e+00	9.27934391e-05
9.90000010e+01	7.40689153e+00	9.26486461e-05
1.00000001e+02	7.62954959e+00	9.25025784e-05
1.01000001e+02	7.85649451e+00	9.23552424e-05
1.02000001e+02	8.08776068e+00	9.22066445e-05
